trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	38.1  	1   	5  +  8\n\n	---     	1.855	1.516	0   	even    	odd     
2   	40.1  	2   	4  +  8\n\n	---     	1.853	1.049	0   	odd     	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	80.1  	1   	4  +  8\n\n	---     	1.854	0.921	1   	even    	even    
2   	82.1  	2   	5  +  8\n\n	---     	1.855	0.967	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	122.1 	1   	4  +  7\n\n	---     	1.851	1.767	1   	odd     	odd     
2   	124.1 	2   	5  +  8\n\n	---     	1.853	1.309	0   	even    	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	164.1 	1   	9  +  8\n\n	---     	1.854	1.556	1   	odd     	odd     
2   	166.1 	2   	6  +  7\n\n	---     	1.855	1.531	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	206.1 	1   	7  +  8\n\n	---     	1.854	1.203	1   	odd     	odd     
2   	208.1 	2   	4  +  9\n\n	---     	1.85	1.112	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	280.8 	1   	7  +  6\n\n	---     	1.855	1.248	0   	even    	odd     
2   	282.8 	2   	6  +  8\n\n	---     	1.856	0.935	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	322.8 	1   	7  +  5\n\n	---     	1.856	1.462	0   	odd     	even    
2   	324.8 	2   	5  +  8\n\n	---     	1.855	1.14	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	364.8 	1   	3  +  9\n\n	---     	1.852	1.564	1   	even    	even    
2   	366.8 	2   	2  +  9\n\n	---     	1.855	1.258	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	406.8 	1   	8  +  6\n\n	---     	1.855	1.226	1   	even    	even    
2   	408.8 	2   	5  +  8\n\n	---     	1.855	0.856	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	448.8 	1   	7  +  7\n\n	---     	1.855	1.168	1   	even    	even    
2   	450.8 	2   	2  +  9\n\n	---     	1.855	1.142	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	495.3 	1   	9  +  9\n\n	---     	1.855	0.911	1   	even    	even    
2   	497.3 	2   	5  +  9\n\n	---     	1.855	1.325	0   	odd     	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	537.3 	1   	5  +  8\n\n	---     	1.855	1.389	1   	odd     	odd     
2   	539.3 	2   	8  +  9\n\n	---     	1.856	1.107	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	579.3 	1   	8  +  5\n\n	---     	1.856	1.386	1   	odd     	odd     
2   	581.3 	2   	9  +  3\n\n	---     	1.856	1.496	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	621.3 	1   	4  +  8\n\n	---     	1.851	1.424	1   	even    	even    
2   	623.3 	2   	7  +  7\n\n	---     	1.855	1.006	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	663.3 	1   	5  +  7\n\n	---     	1.85	1.638	1   	even    	even    
2   	665.3 	2   	6  +  5\n\n	---     	1.856	1.459	0   	even    	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
