trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	38.1  	1   	7  +  5\n\n	---     	1.852	1.287	1   	even    	even    
2   	40.1  	1   	7  +  5\n\n (repeat 1)	---     	1.855	0.917	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	80.1  	1   	9  +  5\n\n	---     	1.855	1.421	1   	even    	even    
2   	82.1  	2   	8  +  7\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	122.1 	1   	9  +  3\n\n	---     	1.851	1.347	1   	even    	even    
2   	124.1 	2   	3  +  9\n\n	---     	1.856	0.984	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	164.1 	1   	9  +  4\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	166.1 	2   	9  +  6\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	206.1 	1   	6  +  5\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	208.1 	2   	7  +  7\n\n	---     	1.855	0.676	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	263.8 	1   	9  +  2\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	265.8 	2   	4  +  8\n\n	---     	1.855	1.079	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	305.8 	1   	7  +  4\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	307.9 	2   	9  +  9\n\n	---     	1.855	1.036	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	347.8 	1   	6  +  9\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	349.9 	2   	6  +  5\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	389.8 	1   	9  +  7\n\n	---     	1.851	NR  	0   	NR      	even    
2   	391.9 	2   	9  +  2\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	431.8 	1   	5  +  9\n\n	---     	1.855	1.431	1   	even    	even    
2   	433.9 	2   	7  +  5\n\n	---     	1.856	0.692	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	483.4 	1   	4  +  7\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	485.4 	2   	5  +  9\n\n	---     	1.854	0.741	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	525.4 	1   	6  +  9\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	527.4 	2   	7  +  6\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	567.4 	1   	8  +  8\n\n	---     	1.855	0.859	1   	even    	even    
2   	569.4 	2   	7  +  4\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	609.4 	1   	9  +  6\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	611.4 	2   	9  +  9\n\n	---     	1.852	0.615	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	651.4 	1   	7  +  9\n\n	---     	1.851	1.111	1   	even    	even    
2   	653.4 	2   	2  +  9\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	701.5 	1   	6  +  7\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	703.5 	2   	8  +  6\n\n	---     	1.856	1   	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	743.5 	1   	9  +  9\n\n	---     	1.855	0.904	1   	even    	even    
2   	745.5 	2   	2  +  9\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	785.5 	1   	9  +  9\n\n	---     	1.855	0.886	1   	even    	even    
2   	787.5 	2   	6  +  9\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	827.5 	1   	8  +  9\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	829.5 	2   	7  +  9\n\n	---     	1.854	0.769	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	869.5 	1   	8  +  7\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	871.5 	2   	7  +  6\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	917.3 	1   	7  +  7\n\n	---     	1.855	1.129	1   	even    	even    
2   	919.3 	2   	8  +  4\n\n	---     	1.853	0.927	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	959.3 	1   	3  +  9\n\n	---     	1.855	1.343	1   	even    	even    
2   	961.3 	2   	9  +  9\n\n	---     	1.851	0.836	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1001.3	1   	9  +  8\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1003.3	2   	2  +  9\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1043.3	1   	6  +  7\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1045.3	2   	8  +  4\n\n	---     	1.855	0.712	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1085.3	1   	7  +  5\n\n	---     	1.855	1.264	1   	even    	even    
2   	1087.3	2   	9  +  4\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1133.7	1   	5  +  7\n\n	---     	1.856	1.224	1   	even    	even    
2   	1135.7	2   	3  +  8\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1175.7	1   	7  +  8\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1177.7	2   	6  +  6\n\n	---     	1.854	0.78	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1217.7	1   	8  +  4\n\n	---     	1.854	1.252	1   	even    	even    
2   	1219.7	2   	7  +  9\n\n	---     	1.855	1.05	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1259.7	1   	9  +  3\n\n	---     	1.856	1.713	1   	even    	even    
2   	1261.7	2   	6  +  7\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1301.7	1   	3  +  8\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1303.7	2   	7  +  5\n\n	---     	1.855	0.716	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1347.6	1   	8  +  4\n\n	---     	1.855	1.004	1   	even    	even    
2   	1349.7	2   	9  +  7\n\n	---     	1.855	0.922	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1389.6	1   	5  +  8\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1391.7	2   	6  +  7\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1431.6	1   	7  +  7\n\n	---     	1.853	0.873	1   	even    	even    
2   	1433.6	2   	8  +  8\n\n	---     	1.852	0.606	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1473.6	1   	6  +  5\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1475.7	2   	9  +  8\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1515.6	1   	5  +  8\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1517.7	2   	8  +  3\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1562.8	1   	5  +  6\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1564.8	2   	7  +  5\n\n	---     	1.853	0.926	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1604.8	1   	2  +  9\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1606.8	2   	6  +  6\n\n	---     	1.855	0.77	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1646.8	1   	2  +  9\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1648.8	2   	4  +  7\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1688.8	1   	4  +  7\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1690.8	2   	9  +  5\n\n	---     	1.855	1.191	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1730.8	1   	9  +  2\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1732.8	2   	5  +  7\n\n	---     	1.856	0.708	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1777.3	1   	9  +  2\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1779.3	2   	7  +  4\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1819.3	1   	6  +  5\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1821.3	2   	7  +  7\n\n	---     	1.854	0.761	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1861.3	1   	7  +  8\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1863.3	2   	8  +  3\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1903.3	1   	5  +  6\n\n	---     	1.851	NR  	0   	NR      	odd     
2   	1905.3	2   	8  +  5\n\n	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1945.2	1   	7  +  9\n\n	---     	1.854	1.629	1   	even    	even    
2   	1947.2	2   	9  +  3\n\n	---     	1.855	1.163	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1990.2	1   	9  +  3\n\n	---     	1.855	1.234	1   	even    	even    
2   	1992.2	2   	7  +  5\n\n	---     	1.856	0.72	1   	even    	even    
