trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	38.1  	1   	8  +  8\n\n	---     	1.854	1.343	1   	even    	even    
2   	40.1  	2   	9  +  9\n\n	---     	1.855	0.868	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	80.1  	1   	7  +  9\n\n	---     	1.856	1.332	1   	even    	even    
2   	82.1  	2   	9  +  2\n\n	---     	1.853	0.81	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	122.1 	1   	6  +  9\n\n	---     	1.855	1.522	1   	odd     	odd     
2   	124.1 	2   	8  +  4\n\n	---     	1.855	0.704	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	164.1 	1   	6  +  7\n\n	---     	1.851	1.383	1   	odd     	odd     
2   	166.1 	2   	2  +  9\n\n	---     	1.855	0.764	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	206.1 	1   	4  +  8\n\n	---     	1.856	1.109	1   	even    	even    
2   	208.1 	2   	6  +  7\n\n	---     	1.851	0.707	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	291   	1   	9  +  4\n\n	---     	1.854	1.755	1   	odd     	odd     
2   	293   	2   	8  +  7\n\n	---     	1.851	0.913	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	333   	1   	5  +  8\n\n	---     	1.852	0.704	1   	odd     	odd     
2   	335   	2   	8  +  8\n\n	---     	1.855	0.526	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	375   	1   	8  +  6\n\n	---     	1.855	1.174	1   	even    	even    
2   	377   	2   	9  +  6\n\n	---     	1.855	0.756	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	417   	1   	9  +  3\n\n	---     	1.855	0.932	0   	odd     	even    
2   	419   	2   	9  +  5\n\n	---     	1.855	1.505	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	459   	1   	7  +  6\n\n	---     	1.853	1.29	1   	odd     	odd     
2   	461   	2   	9  +  6\n\n	---     	1.85	1.056	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	549   	1   	9  +  3\n\n	---     	1.855	1.375	1   	even    	even    
2   	551.1 	2   	4  +  8\n\n	---     	1.854	0.733	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	591   	1   	4  +  7\n\n	---     	1.855	1.196	1   	odd     	odd     
2   	593.1 	2   	5  +  6\n\n	---     	1.855	0.73	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	633   	1   	7  +  6\n\n	---     	1.856	1.074	1   	odd     	odd     
2   	635.1 	2   	7  +  9\n\n	---     	1.856	1.008	0   	odd     	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	675   	1   	8  +  7\n\n	---     	1.853	1.248	1   	odd     	odd     
2   	677.1 	2   	9  +  2\n\n	---     	1.851	1.141	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	717   	1   	6  +  7\n\n	---     	1.856	0.813	1   	odd     	odd     
2   	719.1 	2   	8  +  6\n\n	---     	1.855	0.723	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	760.9 	1   	8  +  3\n\n	---     	1.855	0.839	1   	odd     	odd     
2   	762.9 	2   	6  +  5\n\n	---     	1.855	0.741	1   	odd     	odd     
